02-00,02-01,02-02,02-03,02-05,02-06,02-07
1191,589,4343938457435835,494643256,2025-04-27 15:45:30,savings,150000000
1192,429,4476153833503998,442045558,2025-03-17 05:45:30,debit,150000000
1193,290,4440417101299139,301748751,2025-03-06 23:45:30,savings,150000000
1194,143,4064949548826741,387919360,2025-02-19 13:45:30,debit,150000000
1195,395,4631136273299080,324390533,2025-03-18 00:45:30,savings,150000000
1196,222,4995076279891286,297196956,2025-04-02 13:45:30,credit,150000000
1197,213,4370026123968500,210504592,2025-02-22 06:45:30,savings,150000000
1198,168,4214859905591589,390607541,2025-04-22 02:45:30,savings,150000000
1199,245,4327189624651456,206744767,2025-02-28 18:45:30,savings,150000000
1200,372,4075457149829402,249534228,2025-03-08 06:45:30,credit,150000000
